coeff_A,coeff_B,Interaction,Correlation,FACET Metric,Metric Type,Metric Value,x_val
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.009693597016321708,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.05498310098214569,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.13826893754175745,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.20086886924379954,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.19138557434859066,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.2813073822152185,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.008054404150161731,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.04742649351197989,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.17670302885456132,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.2429552534624949,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.23327290493352745,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.31042742457257044,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.01151956881591185,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.05955121598225535,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.2173152744038257,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.3127295767578483,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.29728548276659084,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.3882289234495208,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.00828025274431496,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.05647784235445951,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.08497441467227553,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.1394965518159896,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.13243673881974696,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.2754917261603206,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.007522899159805951,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.045401818810443056,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.13686757354170503,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.18822107080504175,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.18096479340010055,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.2836515278541775,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.006318155721705091,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.0422256801052052,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.15664516200666312,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.2175699439132645,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.20956358382464316,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.3420656059545148,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.005036256699256758,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.041345489352889224,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.09390840030093589,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.1424887222965033,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.13727170889517404,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.356134227104689,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.008000544409646872,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.05325408112003323,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.13756048386449068,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.21250141216323143,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.202629136965915,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(A,B)",0.35589308729428004,0.0
0.5,4.0,1.0,0.8,Synergy,"Asymmetric(B,A)",0.011503233303758822,0.0
0.5,4.0,1.0,0.8,Synergy,Symmetric,0.06382857881036766,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(A,B)",0.1450491623355143,0.0
0.5,4.0,1.0,0.8,Redundancy,"Asymmetric(B,A)",0.229833926777487,0.0
0.5,4.0,1.0,0.8,Redundancy,Symmetric,0.21684348981349755,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.7818418336225901,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.05582494899732545,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.20855878371832254,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.016021802264826263,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.06966043596948746,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.05829833928857535,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.6844553111597534,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.052893755322185966,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.1894328303418957,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.021023546591025385,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.060560875633751614,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.05183941251313019,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.7379760219411731,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.05227728338235142,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.19618764936826094,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.015783764233542368,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.05469567894078633,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.04648774150382796,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.6135313311830033,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.04981947470218397,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.17453416715213513,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.019542216199647938,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.04969109681333786,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.04298362118942692,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.6057328464162978,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.04878129112390349,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.1715389419742407,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.014858115178227294,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.03555468852017291,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.031015122535578494,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.674654283366675,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.051637199933072295,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.18617766166988722,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.02342596514327101,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.06513279535330004,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.05628901130189929,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.720361767495761,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.052145022596104346,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.19348879470198269,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.01948280803857714,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.06811347279167877,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.05808012594855616,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.818492922151691,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.05935719281901755,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.2200244429964383,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.02050049482971874,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.10129761878516964,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.08432635150722578,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.7697340055627991,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.04567380102115968,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.18723255844392864,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.015697572451581182,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.06710715304778066,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.05734002788687765,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(A,B)",0.7446378940680672,0.0
0.5,4.0,2.0,0.2,Synergy,"Asymmetric(B,A)",0.047459366676029166,0.0
0.5,4.0,2.0,0.2,Synergy,Symmetric,0.18766621211522874,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(A,B)",0.018159570016151805,0.0
0.5,4.0,2.0,0.2,Redundancy,"Asymmetric(B,A)",0.06833691978108396,0.0
0.5,4.0,2.0,0.2,Redundancy,Symmetric,0.05846431470290635,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.5665290997575138,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.039069469018194324,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.14848621232064574,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.02590356820488669,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.059607029900370305,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.05235166788291425,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.6029135342032343,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.04357551951774385,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.1616246470734409,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.02545136469053084,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.06492923512650137,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.05649139133473037,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.5776463044820794,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.035734972326809805,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.14349189479481098,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.023624920385029377,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.05229743857060352,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.0466098722519625,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.5382281047248376,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.041037178232749445,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.1484124725049289,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.040908267275308455,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.08481898922451789,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.07532183270115564,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.5552354051225717,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.04464389167658914,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.1572011175678828,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.03588885142876742,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.07655676951226348,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.06742683959293848,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.48455093333559474,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.04181727362949167,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.1421648240307771,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.03160935809432899,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.05885868273682021,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.05265375292495198,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.48926747537944437,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.041378201248549996,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.14183388204512892,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.03002998963391903,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.05825572291366957,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.05197669500613273,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.54129404916759,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.04575599337279995,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.1570405238207911,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.03659427112329151,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.07256439180495372,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.06435898666853267,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.5151890929030478,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.04172380339898622,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.14625982019799547,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.03907648903415434,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.07505278922011033,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.06703235964342283,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(A,B)",0.6083968414471679,0.0
0.5,4.0,2.0,0.5,Synergy,"Asymmetric(B,A)",0.045072909671561134,0.0
0.5,4.0,2.0,0.5,Synergy,Symmetric,0.1652736134092145,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(A,B)",0.03060621982138129,0.0
0.5,4.0,2.0,0.5,Redundancy,"Asymmetric(B,A)",0.07632316636895252,0.0
0.5,4.0,2.0,0.5,Redundancy,Symmetric,0.06662784987901499,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.3784250239776677,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.026749179199200876,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.10027906113098353,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.1461381676183448,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.2314474974324845,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.2134639653269117,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.3087010082691512,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.022872299855564823,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.08371804581062245,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.1923995023682913,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.2732536755280118,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.25605863466520806,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.33902544656260586,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.02412002877908159,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.09018876820149035,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.14818829902427877,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.2187955126988211,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.20382208566351484,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.3783566993237714,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.026122305816937377,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.09922878221702222,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.11417488330958311,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.17791274474581725,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.16465922639455863,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.3178489458952552,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.02022947916616215,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.08007798352621438,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.12915203015562146,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.18675999670902751,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.17515059449607318,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.40803677092194945,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.02801636346087955,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.10648448006374485,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.11179878977511609,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.18530096251929573,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.16964463490259823,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.421513461200459,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.024680208700309517,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.10159327397577896,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.11065562043027898,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.18501308700308738,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.170196325689163,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.3170233743965092,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.019193462550939063,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.07779779421102767,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.163183942380195,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.23393195566189695,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.21995158724485364,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.3019839767938561,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.01740303456127169,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.07217831702520659,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.15996422489691917,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.22345862572876068,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.21112576445960093,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(A,B)",0.42212530437672063,0.0
0.5,4.0,2.0,0.8,Synergy,"Asymmetric(B,A)",0.02571124980648308,0.0
0.5,4.0,2.0,0.8,Synergy,Symmetric,0.10377799775954262,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(A,B)",0.11977856485829125,0.0
0.5,4.0,2.0,0.8,Redundancy,"Asymmetric(B,A)",0.19830586820807203,0.0
0.5,4.0,2.0,0.8,Redundancy,Symmetric,0.18242002810778948,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.8139882165565357,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.1754097383984465,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.3773243486903719,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.013194581040841879,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.060428757609362185,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.045578867258228184,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.7974507300913487,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.1831043233657276,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.38141818941507055,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.02255209165766968,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.07811149261005061,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.06037395593088798,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.8127050756218483,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.18394229627323294,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.38614904027060715,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.018144627545020327,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.08355793093460535,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.06277584681607366,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.7927768222222842,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.1747059862836735,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.3715876219699518,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.017348343201417857,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.08053012924885646,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.06070674969422069,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.7861590720150349,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.18829106937055382,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.38355650120709095,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.02664611696509812,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.094725147321363,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.07257103523836253,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.8311180857432953,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.17817167014067137,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.3841246108552479,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.014343930012547072,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.084627425169889,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.06312164183368807,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.9017054979006213,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.1939701334522916,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.41751574159394145,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.00980189113618936,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.09895500235878409,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.07085040746629552,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.7698855671942898,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.18525596264702177,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.3765209230265263,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.015752930011696576,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.049025230801147214,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.03824830338296006,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.8732085623817316,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.19378032375434168,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.41040775331136486,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.016076245140681514,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.09908681833283588,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.07283201544891844,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(A,B)",0.8388165451715957,0.0
0.5,4.0,4.0,0.2,Synergy,"Asymmetric(B,A)",0.16398891741489582,0.0
0.5,4.0,4.0,0.2,Synergy,Symmetric,0.3699066053800525,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(A,B)",0.010728861518476294,0.0
0.5,4.0,4.0,0.2,Redundancy,"Asymmetric(B,A)",0.06801203614021314,0.0
0.5,4.0,4.0,0.2,Redundancy,Symmetric,0.050922083498661,0.0
0.5,4.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.5696978773554163,0.0
0.5,4.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.13323165779055374,0.0
0.5,4.0,4.0,0.5,Synergy,Symmetric,0.2751379505324534,0.0
0.5,4.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.03184896789717488,0.0
0.5,4.0,4.0,0.5,Redundancy,"Asymmetric(B,A)",0.06285377623031269,0.0
0.5,4.0,4.0,0.5,Redundancy,Symmetric,0.05266263539963563,0.0
0.5,4.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.6552481222276179,0.0
0.5,4.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.1564327013095677,0.0
0.5,4.0,4.0,0.5,Synergy,Symmetric,0.319731119977964,0.0
0.5,4.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.01711785474868065,0.0
0.5,4.0,4.0,0.5,Redundancy,"Asymmetric(B,A)",0.040379488553810454,0.0
0.5,4.0,4.0,0.5,Redundancy,Symmetric,0.03287419310797187,0.0
0.5,4.0,4.0,0.5,Synergy,"Asymmetric(A,B)",0.6085038671339434,0.0
0.5,4.0,4.0,0.5,Synergy,"Asymmetric(B,A)",0.12096093749246131,0.0
0.5,4.0,4.0,0.5,Synergy,Symmetric,0.27049427681096755,0.0
0.5,4.0,4.0,0.5,Redundancy,"Asymmetric(A,B)",0.018410233901210053,0.0
